model,estimator,model_params_hash,outer_fold,subject_id,pm,target_id,lag_seconds,feature_count,calibration_budget_seconds,n_outer_train,n_outer_train_subjects,outer_train_sample_hash,threshold_hash,n_calibration_low,n_calibration_high,n_calibration_extreme,calibration_sample_hash,evaluation_low,evaluation_high,n_evaluation_extreme,evaluation_sample_hash,base_outer_train_sample_weight,personal_total_mass,calibration_low_sample_weight,calibration_high_sample_weight,calibration_low_total_mass,calibration_high_total_mass,specification_hash,run_id
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,5,0182e16c,stress,target_stress,-10,371,1800,16523,43,5598d9b428cc8d2daffd3a09ae72357ec7e9584093626d817f11e57cc0f076c5,f830184ed4091f7c1893003e91eb518737ed15e8b5f007bf46bf30fa7cf23cdb,57,98,155,0fb9b957c194998642d6cb6b52227aae5301328fbb57012f6405361dc468b14d,69,118,187,7a856be0c433dc6436037d0f02ddb4da3e4dd433db80bfff210c6cd5186c5238,1.0,384.25581395348837,3.3706650346797224,1.9604888467014714,192.12790697674419,192.12790697674419,1c5131b7af03220c5b130d38cc5aa73172d5e3b69a06f58a3f7b9c5f1132070c,xgboost__fold_05__stress__0182e16c__weighted_aug__1c5131b7af03
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,5,2182c1cd,stress,target_stress,-10,371,1800,16523,43,5598d9b428cc8d2daffd3a09ae72357ec7e9584093626d817f11e57cc0f076c5,f830184ed4091f7c1893003e91eb518737ed15e8b5f007bf46bf30fa7cf23cdb,87,73,160,3e6215cc3e88ba913997880b9ec733da83cd55a8a4dfef0f2dba8b11b44eb5cf,155,59,214,6f008db1a969690387a20a7f606ba4edfdb17b0b1f16816e5def16fe96cb0c76,1.0,384.25581395348837,2.2083667468591286,2.6318891366677284,192.12790697674419,192.12790697674419,a445097fa0d2a37adc484b026fb191799081b1cd306f2ac1e717ca2a6664bd84,xgboost__fold_05__stress__2182c1cd__weighted_aug__a445097fa0d2
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,5,71e10186,stress,target_stress,-10,371,1800,16523,43,5598d9b428cc8d2daffd3a09ae72357ec7e9584093626d817f11e57cc0f076c5,f830184ed4091f7c1893003e91eb518737ed15e8b5f007bf46bf30fa7cf23cdb,99,27,126,c8c76d86429192cb6637038231d8891a72b41087e5ace871abb7c8d307606f1c,186,339,525,b69248164026cc699f21c0bf76f7e5e8fba079399a19a4efe7ef7f76ae1b17ec,1.0,384.25581395348837,1.940685929058022,7.115848406546081,192.12790697674419,192.12790697674419,3b35d4e35d10682627164efdee5334ae7e420498f2c79e593ea4f1bf77971eb5,xgboost__fold_05__stress__71e10186__weighted_aug__3b35d4e35d10
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,5,8191f1d9,stress,target_stress,-10,371,1800,16523,43,5598d9b428cc8d2daffd3a09ae72357ec7e9584093626d817f11e57cc0f076c5,f830184ed4091f7c1893003e91eb518737ed15e8b5f007bf46bf30fa7cf23cdb,112,36,148,ad338d1ce5b7a5d6e5352403f6d41e3172ee4e83439a2179536548e023edcae3,327,171,498,41abc9a941ba8a76dd995cd9a2d605ed079d4e019262f713e3b6e20ee4392c22,1.0,384.25581395348837,1.7154277408637875,5.3368863049095605,192.12790697674419,192.12790697674419,5ca3f144542fdd740cfb196c2d7e5215ec57bc54ab9d5a8f8b67163371175968,xgboost__fold_05__stress__8191f1d9__weighted_aug__5ca3f144542f
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,5,81e150c1,stress,target_stress,-10,371,1800,16523,43,5598d9b428cc8d2daffd3a09ae72357ec7e9584093626d817f11e57cc0f076c5,f830184ed4091f7c1893003e91eb518737ed15e8b5f007bf46bf30fa7cf23cdb,63,25,88,9f6a3767bcfd9ca9b9f24d52914bdc43b034857398699573cd27b6f7fdb1cc7b,90,139,229,feb5adc6cae899411787e172db2ccf4119c0d3474a03028abec528e12a8ee5c2,1.0,384.25581395348837,3.0496493170911774,7.685116279069767,192.12790697674419,192.12790697674419,f0fab10d9716317cc339a1b7d4d7bc961fa337d9addbac4934915c64aa9373eb,xgboost__fold_05__stress__81e150c1__weighted_aug__f0fab10d9716
xgboost,XGBClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,5,f121f1e0,stress,target_stress,-10,371,1800,16523,43,5598d9b428cc8d2daffd3a09ae72357ec7e9584093626d817f11e57cc0f076c5,f830184ed4091f7c1893003e91eb518737ed15e8b5f007bf46bf30fa7cf23cdb,76,83,159,8aa763ff5737343beaf96faa2e105d8db0461bc15cb0c750aaae281de143f7a2,309,157,466,b6f0c1d8fedd2c58a8a920caf3f97d7c3e7ba423b13218c1e233d7d556ae43f4,1.0,384.25581395348837,2.5279987760097917,2.3147940599607733,192.12790697674416,192.12790697674419,15e1f725dc75c0db6e6101e31b85f7a13724aa35ca74e5c1e6dabe1975729635,xgboost__fold_05__stress__f121f1e0__weighted_aug__15e1f725dc75
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,1,30c140ca,attention,target_attention,-10,371,1800,15241,42,ac837e636c0af28f8f72f207807d0e14cc379ae7c862995d0eb12a18fdab8cd7,40889ed77c7a49254028614aa69c424c2355cbd1baaed50dc47082b1864510f7,32,78,110,c344df237720b07711148a11076d3a7ab363447c60174d20aa0789119841951b,91,79,170,0ed5d7f4e8a953676baa957772b489cb853eb8b7b0ec115ea26058c02c844b9d,1.0,362.8809523809524,5.670014880952381,2.3261599511599513,181.4404761904762,181.4404761904762,12258582d4aebb6c03da92473cab72df4ba1c15a6511250503da1c59757326a2,lightgbm__fold_01__attention__30c140ca__weighted_aug__12258582d4ae
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,1,7150e10a,attention,target_attention,-10,371,1800,15241,42,ac837e636c0af28f8f72f207807d0e14cc379ae7c862995d0eb12a18fdab8cd7,40889ed77c7a49254028614aa69c424c2355cbd1baaed50dc47082b1864510f7,43,45,88,d6c594ed5b89935437f8e45b9bab45dc2b7b3560116ba45babda686c1902417e,174,293,467,61ecb55c21d1173067e59adf8f90702ba8c49572611592a6257797d408311185,1.0,362.8809523809524,4.219545957918052,4.0320105820105825,181.44047619047623,181.4404761904762,ac3d28c60793e23f470a56bb2bce544316173ebaf55a90d5ae4a046f8469717b,lightgbm__fold_01__attention__7150e10a__weighted_aug__ac3d28c60793
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,1,71f0603f,attention,target_attention,-10,371,1800,15241,42,ac837e636c0af28f8f72f207807d0e14cc379ae7c862995d0eb12a18fdab8cd7,40889ed77c7a49254028614aa69c424c2355cbd1baaed50dc47082b1864510f7,81,19,100,018ad479ab5ce63023727c41fe4ac4f8b0ecf182bb79d1b73f3d709b1611b05e,228,305,533,595ed4334245853a6b5b381c05dd115a0859ce688496b5a07eacb19f52a08d68,1.0,362.8809523809524,2.240005878894768,9.549498746867169,181.4404761904762,181.4404761904762,b49534a6f2987e3a022e8e1b9a95fe0a2664e40059ba1a475325c79553c6647d,lightgbm__fold_01__attention__71f0603f__weighted_aug__b49534a6f298
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,1,81f1f0fe,attention,target_attention,-10,371,1800,15241,42,ac837e636c0af28f8f72f207807d0e14cc379ae7c862995d0eb12a18fdab8cd7,40889ed77c7a49254028614aa69c424c2355cbd1baaed50dc47082b1864510f7,51,37,88,188f38af9f06499190444d1e4e23540b648995531afa68869691f40ea48e57f3,147,138,285,2c156a20756451143c44d5935b34082b6e4d0b9918f64717ce6446d39ab32810,1.0,362.8809523809524,3.5576563958916902,4.903796653796654,181.4404761904762,181.4404761904762,27a948927c4fbbc3d02ec84b8a8d507e42b8abadaa7e10983d816bb253b0b32b,lightgbm__fold_01__attention__81f1f0fe__weighted_aug__27a948927c4f
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,1,c060c06a,attention,target_attention,-10,371,1800,15241,42,ac837e636c0af28f8f72f207807d0e14cc379ae7c862995d0eb12a18fdab8cd7,40889ed77c7a49254028614aa69c424c2355cbd1baaed50dc47082b1864510f7,52,49,101,c4bcf29f55303e48e0df9c2c0649f412396d88e34f4d6f5486912d7d8c1fcb7a,83,86,169,eb8d727273c0c421a049f443f3f7ae8a293e842d39d56931283349fd0efb50e6,1.0,362.8809523809524,3.489239926739927,3.7028668610301265,181.4404761904762,181.4404761904762,e2b70d9f0fc98486e01f66fe7035a4275c260831dc33e1a66308a576b3a51804,lightgbm__fold_01__attention__c060c06a__weighted_aug__e2b70d9f0fc9
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,1,c112918e,attention,target_attention,-10,371,1800,15241,42,ac837e636c0af28f8f72f207807d0e14cc379ae7c862995d0eb12a18fdab8cd7,40889ed77c7a49254028614aa69c424c2355cbd1baaed50dc47082b1864510f7,63,52,115,fbe1988fac0f36bc0abfea9f919cac28d00384901fbf7129df01ecd5906b0eb0,316,177,493,8126a2bf5f4ff63741b2a79a15ad4f0db1b4ca1309d675f388195160fa918c5e,1.0,362.8809523809524,2.8800075585789875,3.489239926739927,181.4404761904762,181.4404761904762,68bf77ceeb41253a2f66a4e23c873b0703a01c24e0eecb04cd022dcf6080c590,lightgbm__fold_01__attention__c112918e__weighted_aug__68bf77ceeb41
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,1,d111e017,attention,target_attention,-10,371,1800,15241,42,ac837e636c0af28f8f72f207807d0e14cc379ae7c862995d0eb12a18fdab8cd7,40889ed77c7a49254028614aa69c424c2355cbd1baaed50dc47082b1864510f7,14,48,62,de9358ddfa16372df2c985335392da481bc6f56e76d31e98adc18bae472768a9,399,405,804,235dd48d193a12eb10b16b0ad8ec61effb88a9ad5139f185ef89718f569194f2,1.0,362.8809523809524,12.960034013605442,3.780009920634921,181.4404761904762,181.4404761904762,3a93899dbe3e4862c717828d3843671d5172758fa1d05c9358dea3eca89d198d,lightgbm__fold_01__attention__d111e017__weighted_aug__3a93899dbe3e
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,1,f1d06060,attention,target_attention,-10,371,1800,15241,42,ac837e636c0af28f8f72f207807d0e14cc379ae7c862995d0eb12a18fdab8cd7,40889ed77c7a49254028614aa69c424c2355cbd1baaed50dc47082b1864510f7,29,34,63,52c5682660e7fd1c5a08e63c6132d581ad109153b1883e57900fec499cfadf9d,43,235,278,e30709a151cd8312e9d27197dac67fb19c01e5099bfe6b777cdcdd81a46460b2,1.0,362.8809523809524,6.256568144499179,5.336484593837535,181.4404761904762,181.4404761904762,466a0daa0e809a30d7ac48cfcfa7067ec55b10251db88c04f061fad292d59736,lightgbm__fold_01__attention__f1d06060__weighted_aug__466a0daa0e80
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,1,30c140ca,engagement,target_engagement,-10,371,1800,15934,42,2f364e6dd6dac221493bbb8db98c51438d544371f8f0610cd470727d40b9c04b,7d374ea6928381e1ee56d96473fa6567757f8df43407f81bbd24c398d82e419e,45,71,116,be13c9be9481e96928e16c27a8adb77729ec345e961486558acd12b5bf345e6f,104,33,137,b7f6f77ed997514dd1d604766a8293d61d7cb76feaa867cfae5227702ff56bc9,1.0,379.3809523809524,4.215343915343916,2.671696847753186,189.69047619047623,189.6904761904762,ca96a83e2ede5a2699edda4b7a4eb6323d5d0702bfdb102351182da013edc6ef,lightgbm__fold_01__engagement__30c140ca__weighted_aug__ca96a83e2ede
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,1,3110e0c7,engagement,target_engagement,-10,371,1800,15934,42,2f364e6dd6dac221493bbb8db98c51438d544371f8f0610cd470727d40b9c04b,7d374ea6928381e1ee56d96473fa6567757f8df43407f81bbd24c398d82e419e,19,64,83,6bfaa90942d36ed83cd53bd59a73f0cdbbcf3c78ad84ebb02590ab6cf7ddf1e4,75,103,178,d34e5a82fa8db562f681fdcd62e792efd7b3d5c156eb3a246a472ad073a23bbc,1.0,379.3809523809524,9.983709273182958,2.9639136904761907,189.6904761904762,189.6904761904762,b218015d195b22e989c9d25975fb0e4156805be3d3bf69fba13d903755dfbc39,lightgbm__fold_01__engagement__3110e0c7__weighted_aug__b218015d195b
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,1,7150e10a,engagement,target_engagement,-10,371,1800,15934,42,2f364e6dd6dac221493bbb8db98c51438d544371f8f0610cd470727d40b9c04b,7d374ea6928381e1ee56d96473fa6567757f8df43407f81bbd24c398d82e419e,58,29,87,0b18a79282efce6ab8e2d53c58c3f951b42b07a4a0452ed0ac06bb11c3578238,311,135,446,16aa6107d40974882689466629f9195169c84121a5d31d071e4e97551edcae97,1.0,379.3809523809524,3.2705254515599345,6.541050903119869,189.6904761904762,189.6904761904762,b82f62aa2beff6572c77b09c585c319c2e941cdbf70091ac4550982fd1612068,lightgbm__fold_01__engagement__7150e10a__weighted_aug__b82f62aa2bef
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,1,71f0603f,engagement,target_engagement,-10,371,1800,15934,42,2f364e6dd6dac221493bbb8db98c51438d544371f8f0610cd470727d40b9c04b,7d374ea6928381e1ee56d96473fa6567757f8df43407f81bbd24c398d82e419e,39,94,133,cd7a93dc972b50831dffe789a6eb73f15b87a33be4167ca4fd0ed6293f556e60,328,296,624,b9e416d0ae782905233d16d9fb5ef741890087f7eab54551646b30d85e5ede93,1.0,379.3809523809524,4.863858363858364,2.017983789260385,189.6904761904762,189.6904761904762,11e5fbc1b4d14c760d1c95de0404551e384417055fe5cecdc57d2a7bbd7b33e3,lightgbm__fold_01__engagement__71f0603f__weighted_aug__11e5fbc1b4d1
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,1,81f1f0fe,engagement,target_engagement,-10,371,1800,15934,42,2f364e6dd6dac221493bbb8db98c51438d544371f8f0610cd470727d40b9c04b,7d374ea6928381e1ee56d96473fa6567757f8df43407f81bbd24c398d82e419e,58,63,121,5338b58154bc6879c421d6a441433664457e8c8d4949c7e5228fbcdb805acb68,33,289,322,65315387c9e25fe45f52e8ba48ab49af392d37dc4139620d8f92b974230a199b,1.0,379.3809523809524,3.2705254515599345,3.0109599395313684,189.6904761904762,189.6904761904762,5babf04d1ca383673ae395e9bab941e1c8ca73b232fae6154e80edf22a4d8635,lightgbm__fold_01__engagement__81f1f0fe__weighted_aug__5babf04d1ca3
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,1,c060c06a,engagement,target_engagement,-10,371,1800,15934,42,2f364e6dd6dac221493bbb8db98c51438d544371f8f0610cd470727d40b9c04b,7d374ea6928381e1ee56d96473fa6567757f8df43407f81bbd24c398d82e419e,48,87,135,1a5a21ba66e173e42cb1496757dd60c5881eea7b541a65647635ef31bd2e3b1d,98,84,182,600fdaf46a0b79041c15c1a3f9972f4b772b1388911edd38c067c77de2ffb5f0,1.0,379.3809523809524,3.951884920634921,2.1803503010399563,189.6904761904762,189.6904761904762,1cce0e4e2b6ccf9d486a481cb74b3c290f20d7ad827009794f6a27e1c100fcb3,lightgbm__fold_01__engagement__c060c06a__weighted_aug__1cce0e4e2b6c
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,1,c112918e,engagement,target_engagement,-10,371,1800,15934,42,2f364e6dd6dac221493bbb8db98c51438d544371f8f0610cd470727d40b9c04b,7d374ea6928381e1ee56d96473fa6567757f8df43407f81bbd24c398d82e419e,55,54,109,6b82d6ee33df6b4142d9876e16e0eba58267c139bcc26c650fa8629ce204ab1d,235,197,432,959460e0472e73056b3a4df2f8b435ecaeab0a8eede79db4f3c9ebea328d06f7,1.0,379.3809523809524,3.4489177489177494,3.5127865961199296,189.6904761904762,189.6904761904762,65ea100de815c201ccd166330ff73c90cc47cd9db7073f254ebf743034e9c51c,lightgbm__fold_01__engagement__c112918e__weighted_aug__65ea100de815
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,1,f1d06060,engagement,target_engagement,-10,371,1800,15934,42,2f364e6dd6dac221493bbb8db98c51438d544371f8f0610cd470727d40b9c04b,7d374ea6928381e1ee56d96473fa6567757f8df43407f81bbd24c398d82e419e,42,64,106,98a783a2ea0615ac7b61f487e3e5369a0bd5575a34bbc7e10e1bcdfe2a4ceb88,207,53,260,3df9af7d5b9bb00fb6f2ccfab376d1d42a30a614f1f7291c48fb081ed028ecae,1.0,379.3809523809524,4.516439909297053,2.9639136904761907,189.69047619047623,189.6904761904762,eafb2c42721721df565da658ee325bc52fb755f0dbea90b2cfdb7df51863b78b,lightgbm__fold_01__engagement__f1d06060__weighted_aug__eafb2c427217
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,1,30c140ca,excitement,target_excitement,-10,371,1800,15941,43,46755c1e20e5799d3c8e3c0be4a2f4a3f18856086f1b6fe611eda5fc71a849dd,f13db677a8358b59d7e0528258ba7ff9bf95b5314741ce39a724cf74d183ddaa,53,53,106,789003aa59d83d874cc9b60c831a2af4ed186f97c7ee88bc642372d689087e2d,113,47,160,156805c476a35a05e48cb3733a91ca484da7b5fa15e2db079f90e1f31cc1de4b,1.0,370.72093023255815,3.497367266344888,3.497367266344888,185.36046511627907,185.36046511627907,0aebc9616f5abfeebdbce5ac2b727b76fbb4030d6648e69a2cab3287ab0b7405,lightgbm__fold_01__excitement__30c140ca__weighted_aug__0aebc9616f5a
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,1,3110e0c7,excitement,target_excitement,-10,371,1800,15941,43,46755c1e20e5799d3c8e3c0be4a2f4a3f18856086f1b6fe611eda5fc71a849dd,f13db677a8358b59d7e0528258ba7ff9bf95b5314741ce39a724cf74d183ddaa,31,46,77,258612e94fb81e8a801cb9f13a7a84ef82994cf076a114ac2dc9303758e4755b,62,171,233,4c54fc7d6ffdc9446ea942e3f690fc0de0d64fb490066333b73cf3d51681840a,1.0,370.72093023255815,5.979369842460615,4.029575328614762,185.36046511627907,185.36046511627907,3632ab51cc02c7583a07cd23dc60f6c5c3ee8ee1f650894b776d40d81800b89e,lightgbm__fold_01__excitement__3110e0c7__weighted_aug__3632ab51cc02
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,1,7150e10a,excitement,target_excitement,-10,371,1800,15941,43,46755c1e20e5799d3c8e3c0be4a2f4a3f18856086f1b6fe611eda5fc71a849dd,f13db677a8358b59d7e0528258ba7ff9bf95b5314741ce39a724cf74d183ddaa,123,20,143,440741abd6228753f8c688ef205ec922b542db17b3b309800ebf7387633de4d0,320,82,402,391d7c318e625e81cf2e72fc210e438d1ba423387f7eb3f417a5aaf4445edd3b,1.0,370.72093023255815,1.5069956513518623,9.268023255813954,185.36046511627907,185.3604651162791,2fb6861efeb3cec926708e9508a7124aaff7c9a9cd332b19ae23d782df65ee9f,lightgbm__fold_01__excitement__7150e10a__weighted_aug__2fb6861efeb3
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,1,71f0603f,excitement,target_excitement,-10,371,1800,15941,43,46755c1e20e5799d3c8e3c0be4a2f4a3f18856086f1b6fe611eda5fc71a849dd,f13db677a8358b59d7e0528258ba7ff9bf95b5314741ce39a724cf74d183ddaa,43,52,95,ef1703bd9d8165add18f221f6ce9923b0a59563d4ad78a7f64627263068a941e,256,365,621,897a8c81caee2087a0f6590982f571d507fc215958f9a2d44b9d931f6a29f6b0,1.0,370.72093023255815,4.310708491076258,3.564624329159213,185.3604651162791,185.36046511627907,6f1258cf0c6f0ecd11d3d6c7fec7a47ff6f55dfcd11d227e490444dabae59a29,lightgbm__fold_01__excitement__71f0603f__weighted_aug__6f1258cf0c6f
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,1,81f1f0fe,excitement,target_excitement,-10,371,1800,15941,43,46755c1e20e5799d3c8e3c0be4a2f4a3f18856086f1b6fe611eda5fc71a849dd,f13db677a8358b59d7e0528258ba7ff9bf95b5314741ce39a724cf74d183ddaa,28,44,72,42ebbe399c694733657c6a517241392bfd282968cb9ead8b071bafc8519adedc,121,188,309,29ec33230e5f5d7dc02e7944cc4a18e2ac1f68f1d70267757247387b4d29d51c,1.0,370.72093023255815,6.620016611295681,4.212737843551797,185.36046511627907,185.36046511627907,151c1a0171e54e5fe8181ad17fd206ccd232191cb9701e600cfd1fea5f488481,lightgbm__fold_01__excitement__81f1f0fe__weighted_aug__151c1a0171e5
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,1,c060c06a,excitement,target_excitement,-10,371,1800,15941,43,46755c1e20e5799d3c8e3c0be4a2f4a3f18856086f1b6fe611eda5fc71a849dd,f13db677a8358b59d7e0528258ba7ff9bf95b5314741ce39a724cf74d183ddaa,107,10,117,1f0549ad95f5c1c870329954662460432774d278055acb5bab80930f76f8f60c,126,34,160,e54ffb71f604e97bcafd2838613c608f11e60d7f72360e5b3de6354e8a0846cc,1.0,370.72093023255815,1.7323407954792436,18.53604651162791,185.36046511627907,185.3604651162791,0a9a760c42103a957a43aad37fccc4b6541c0a472866f49a39bb85dc5dc65411,lightgbm__fold_01__excitement__c060c06a__weighted_aug__0a9a760c4210
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,1,c112918e,excitement,target_excitement,-10,371,1800,15941,43,46755c1e20e5799d3c8e3c0be4a2f4a3f18856086f1b6fe611eda5fc71a849dd,f13db677a8358b59d7e0528258ba7ff9bf95b5314741ce39a724cf74d183ddaa,34,79,113,f3565ce7256ad0c0ba28645e8bda5d73f7b300a087cbbe979e45c7805f2a164d,335,118,453,693e4056b5822d6afcffde91dc97469eea4081dfcf6bc773f6af498b88953a59,1.0,370.72093023255815,5.451778385772914,2.346335001471887,185.36046511627907,185.36046511627907,519bcf3e7ad520a2f5299364b7d09146bf4fbe6f32b0a37d0d058418bb9a044b,lightgbm__fold_01__excitement__c112918e__weighted_aug__519bcf3e7ad5
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,1,d111e017,excitement,target_excitement,-10,371,1800,15941,43,46755c1e20e5799d3c8e3c0be4a2f4a3f18856086f1b6fe611eda5fc71a849dd,f13db677a8358b59d7e0528258ba7ff9bf95b5314741ce39a724cf74d183ddaa,37,56,93,a00e763e7f8282412d199d7cbdfd06d63604d44b6db2a0d0dab493e2813e78ed,374,429,803,b4efe3344b74faa0d6ed7bfd7572a901f2a57b5447f7cf36fcdfe5ea5564dfb6,1.0,370.72093023255815,5.009742300439975,3.3100083056478407,185.36046511627907,185.36046511627907,c8860fa79b1a4796cc869511417a9df7e518cc8fa110b7bc5f5e06bb86493051,lightgbm__fold_01__excitement__d111e017__weighted_aug__c8860fa79b1a
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,1,f1d06060,excitement,target_excitement,-10,371,1800,15941,43,46755c1e20e5799d3c8e3c0be4a2f4a3f18856086f1b6fe611eda5fc71a849dd,f13db677a8358b59d7e0528258ba7ff9bf95b5314741ce39a724cf74d183ddaa,72,76,148,1bcdd325896bae90cee2c01f8e716a6ac373d66050f25eff5d9ba81224c20d37,88,204,292,11b7f04710ffc1ab55fdca4f15be66510560f92884bf4dfe18ff28daed21a909,1.0,370.72093023255815,2.574450904392765,2.438953488372093,185.36046511627907,185.36046511627907,ad68366d79565cc864fe960f36466c69ac0f8632fcd0b8fa06ca641b624de521,lightgbm__fold_01__excitement__f1d06060__weighted_aug__ad68366d7956
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,1,30c140ca,focus,target_focus,-10,371,1800,15934,43,13c8256d6c504d64c2aafbcf8afda590c95af37fa8630180dd05588323d3acaf,7d71bb99b3a559d0df0aa3bf8b195bafc98a0dd046a82039a430a2fa4892b0d0,137,21,158,30d43b879e76bfc77dfddfea96d3e8a65f11f59a5593b8758805b7c121a61609,49,94,143,194aeb1b1fd6275088bac7237adb739bf065a09bd7bcb0d3401db5f681cb1849,1.0,370.5581395348837,1.352401969105415,8.82281284606866,185.27906976744185,185.27906976744185,995ccd0795026d32e2a6152b9e989b738db7bacb7c6cfb1df3680883eacc2c54,lightgbm__fold_01__focus__30c140ca__weighted_aug__995ccd079502
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,1,3110e0c7,focus,target_focus,-10,371,1800,15934,43,13c8256d6c504d64c2aafbcf8afda590c95af37fa8630180dd05588323d3acaf,7d71bb99b3a559d0df0aa3bf8b195bafc98a0dd046a82039a430a2fa4892b0d0,28,41,69,84eb3f3cf37e7bd89f28aca56977874ef827a968c24a66c6d92ef3a41b31f9fa,37,185,222,f9c03b5d4c62318fd1263b5af6ec519c3a8859d5f192852cd20660658954a74d,1.0,370.5581395348837,6.617109634551495,4.519001701644923,185.27906976744185,185.27906976744183,2adae2e1dc8c8cbe6ebb7befdbf0d0a3a4423a81cf1658628f513fce9b853639,lightgbm__fold_01__focus__3110e0c7__weighted_aug__2adae2e1dc8c
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,1,7150e10a,focus,target_focus,-10,371,1800,15934,43,13c8256d6c504d64c2aafbcf8afda590c95af37fa8630180dd05588323d3acaf,7d71bb99b3a559d0df0aa3bf8b195bafc98a0dd046a82039a430a2fa4892b0d0,119,10,129,44b3321831680d8c1fcfa9ba0c3465d8550721eaba2c8aa90d7066066af073ba,297,78,375,4be7ae15632de70c5b07ca2fc5f5dab3f5dee5c9f76dd2cd814e58e18675a538,1.0,370.5581395348837,1.556966972835646,18.527906976744184,185.27906976744185,185.27906976744185,9f2167133e04969c88cd2286463c0241601a0fdf008b739abf88bd4f919933e8,lightgbm__fold_01__focus__7150e10a__weighted_aug__9f2167133e04
