model,outer_fold,subject_id,pm,calibration_low,calibration_high,calibration_extreme,budget_fully_available,logit_calibration_eligible,logit_calibration_applied,logit_offset,equivalent_original_probability_threshold,frozen_median_threshold,evaluation_low,evaluation_high,evaluation_extreme,evaluation_sample_hash,zero_shot_brier,personalized_brier,brier_improvement,zero_shot_log_loss,personalized_log_loss,log_loss_improvement,zero_shot_ece10,personalized_ece10,zero_shot_balanced_accuracy,frozen_median_balanced_accuracy,candidate_balanced_accuracy,delta_balanced_accuracy_vs_median,delta_balanced_accuracy_vs_zero,zero_shot_macro_f1,frozen_median_macro_f1,candidate_macro_f1,delta_macro_f1_vs_median,delta_macro_f1_vs_zero
lightgbm,1,30c140ca,excitement,53,53,106,True,True,True,-1.5462926813334232,0.8243776346992661,0.7061418771486591,113,47,160,156805c476a35a05e48cb3733a91ca484da7b5fa15e2db079f90e1f31cc1de4b,0.13121278629334182,0.09445588321948463,0.03675690307385719,0.4315554400843215,0.3141208973452664,0.11743454273905513,0.15156895125682926,0.0527052943875294,0.8476746375447185,0.837883637733007,0.821879118810017,-0.01600451892299004,-0.02579551873470154,0.8183088749126486,0.8254545454545454,0.8299516908212561,0.004497145366710642,0.011642815908607496
xgboost,1,30c140ca,stress,68,72,140,True,True,True,3.1486700700875003,0.04114371313712235,0.1196660669520497,67,98,165,24cace45a46912281bada25aca77a93b6cf4df8608859a3c08091187480571e9,0.13811554862378353,0.1794141977943109,-0.04129864917052736,0.48027561162320537,0.5893524654095311,-0.10907685378632576,0.11005527499717463,0.1902878548382586,0.8229515686871763,0.7824398416082852,0.7258604934511117,-0.05657934815717347,-0.09709107523606464,0.8103377952463939,0.7904761904761904,0.7332368958475153,-0.057239294628675164,-0.07710089939887865
lightgbm,1,30c140ca,stress,68,72,140,True,True,True,1.698126841913428,0.15471006867000114,0.1961712284295979,67,98,165,24cace45a46912281bada25aca77a93b6cf4df8608859a3c08091187480571e9,0.1256343232308958,0.1521738941036379,-0.026539570872742113,0.4094475656681689,0.45068756550601846,-0.04123999983784954,0.09552576391561866,0.15245049338795583,0.8555437100213219,0.7356838257691136,0.7136765153822723,-0.02200731038684134,-0.14186719463904962,0.8411111111111111,0.7441431624827124,0.7186147186147187,-0.02552844386799369,-0.12249639249639244
xgboost,1,30c140ca,relaxation,2,160,162,True,False,False,0.0,0.9989978969097136,0.9989978969097136,141,28,169,2ee1f88498ca792a9393a7ceabf9342ef7959849d03df34079488dbd7171e91c,0.4106700422021494,0.4106700422021494,0.0,1.9248677733673518,1.9248677733673518,0.0,0.47194718555395754,0.47194718555395754,0.7055471124620061,0.8110435663627154,0.8110435663627154,0.0,0.10549645390070927,0.5103245919677242,0.7899627152749009,0.7899627152749009,0.0,0.27963812330717674
lightgbm,1,30c140ca,relaxation,2,160,162,True,False,False,0.0,0.976563815740951,0.976563815740951,141,28,169,2ee1f88498ca792a9393a7ceabf9342ef7959849d03df34079488dbd7171e91c,0.36010834906400874,0.36010834906400874,0.0,1.2436919134099693,1.2436919134099693,0.0,0.4608424269388961,0.4608424269388961,0.7092198581560284,0.8218085106382979,0.8218085106382979,0.0,0.11258865248226946,0.4978985507246377,0.7879790145985401,0.7879790145985401,0.0,0.29008046387390246
xgboost,1,30c140ca,interest,86,71,157,True,True,True,-0.6605886538311152,0.6593926089697433,0.5,192,3,195,d5a4928a0b697900b617349957b7ab399ebf266e12fcddad08232a8c919d1b12,0.49926696724095126,0.44220218769966224,0.057064779541289024,2.1565326975846224,1.7936732640975288,0.3628594334870936,0.5756558132465355,0.5223740759087909,0.6927083333333334,0.6927083333333334,0.7317708333333334,0.0390625,0.0390625,0.30238903710890125,0.30238903710890125,0.3442489144275033,0.04185987731860208,0.04185987731860208
lightgbm,1,30c140ca,interest,86,71,157,True,True,True,-1.0007664312509164,0.7312092414716088,0.5,192,3,195,d5a4928a0b697900b617349957b7ab399ebf266e12fcddad08232a8c919d1b12,0.44505244647054615,0.30474220124005424,0.1403102452304919,1.4056394322653702,0.8984466641641715,0.5071927681011987,0.5754561865144927,0.4371268580278496,0.6822916666666666,0.6822916666666666,0.7786458333333333,0.09635416666666663,0.09635416666666663,0.29061307251908397,0.29061307251908397,0.3908265647396082,0.10021349222052423,0.10021349222052423
xgboost,1,30c140ca,focus,137,21,158,True,True,True,-0.18941068247771342,0.5472116063800836,0.2660715165548026,49,94,143,194aeb1b1fd6275088bac7237adb739bf065a09bd7bcb0d3401db5f681cb1849,0.2398891385734532,0.2509237961510074,-0.011034657577554202,0.780649678735289,0.8297997708478215,-0.04915009211253252,0.2505681959930905,0.26835463700936785,0.7251411202778983,0.7694311767260096,0.7193877551020409,-0.05004342162396869,-0.00575336517585745,0.663924794359577,0.7403147699757869,0.6503325508607198,-0.0899822191150671,-0.013592243498857126
lightgbm,1,30c140ca,focus,137,21,158,True,True,True,-0.8321737260564328,0.6968143564937689,0.3151848125422845,49,94,143,194aeb1b1fd6275088bac7237adb739bf065a09bd7bcb0d3401db5f681cb1849,0.2245028868972799,0.2990390913367856,-0.07453620443950568,0.6464756642581335,0.8923167866240669,-0.24584112236593336,0.23776451210017316,0.3506922831038122,0.6994138080764221,0.7543421623968736,0.6972427268779853,-0.0570994355188883,-0.002171081198436786,0.6427276735413707,0.7309433002796847,0.6068342498036134,-0.12410905047607124,-0.03589342373775728
xgboost,1,3110e0c7,attention,0,0,0,True,False,False,0.0,0.5,0.5,41,68,109,42ef7e503ebe0f60b7de8eeb585c48440f02b30392b16a9c9f45196726ea1fe7,0.4913947259128417,0.4913947259128417,0.0,2.656364969384936,2.656364969384936,0.0,0.5345714427537107,0.5345714427537107,0.5367647058823529,0.5367647058823529,0.5367647058823529,0.0,0.0,0.3512517713745867,0.3512517713745867,0.3512517713745867,0.0,0.0
lightgbm,1,3110e0c7,attention,0,0,0,True,False,False,0.0,0.5,0.5,41,68,109,42ef7e503ebe0f60b7de8eeb585c48440f02b30392b16a9c9f45196726ea1fe7,0.45046663882004395,0.45046663882004395,0.0,1.5678045131292018,1.5678045131292018,0.0,0.4978025357438715,0.4978025357438715,0.5661764705882353,0.5661764705882353,0.5661764705882353,0.0,0.0,0.4076632587270885,0.4076632587270885,0.4076632587270885,0.0,0.0
xgboost,1,3110e0c7,engagement,19,64,83,True,True,True,-1.4786124508898233,0.8143629081270288,0.878354012966156,75,103,178,d34e5a82fa8db562f681fdcd62e792efd7b3d5c156eb3a246a472ad073a23bbc,0.27830225908747575,0.322934081072057,-0.044631821984581266,0.9512224230224506,1.1224076519213892,-0.1711852288989386,0.2237910135561506,0.29024385823091636,0.6240129449838188,0.6056957928802589,0.6014886731391587,-0.004207119741100218,-0.022524271844660104,0.6201305940436375,0.567574478966884,0.5775717495174508,0.009997270550566872,-0.042558844526186634
lightgbm,1,3110e0c7,engagement,19,64,83,True,True,True,-1.1057540491427713,0.7513366878314719,0.8793922874698072,75,103,178,d34e5a82fa8db562f681fdcd62e792efd7b3d5c156eb3a246a472ad073a23bbc,0.2638780970558745,0.3075310307019915,-0.043652933646117,0.7826628337900219,0.8912122390354325,-0.10854940524541057,0.17582661386688087,0.272572362372354,0.5870550161812298,0.5559223300970874,0.5656957928802588,0.009773462783171483,-0.021359223300970953,0.586687306501548,0.4915788436915197,0.5364583333333333,0.04487948964181354,-0.05022897316821473
xgboost,1,3110e0c7,excitement,31,46,77,True,True,True,6.954429549329133,0.0009534882153089442,0.099078160317731,62,171,233,4c54fc7d6ffdc9446ea942e3f690fc0de0d64fb490066333b73cf3d51681840a,0.1340312917961564,0.1955339653277121,-0.061502673531555724,0.5594276219476658,1.0781289042718323,-0.5187012823241665,0.12118662938562984,0.2014231168690792,0.8330503678551217,0.7347670250896057,0.5857857008111677,-0.14898132427843802,-0.247264667043954,0.8131016042780749,0.7432223936521931,0.5823221180364038,-0.16090027561578935,-0.2307794862416711
lightgbm,1,3110e0c7,excitement,31,46,77,True,True,True,5.006766460045725,0.006648016938793541,0.1307970594503009,62,171,233,4c54fc7d6ffdc9446ea942e3f690fc0de0d64fb490066333b73cf3d51681840a,0.1278272078874164,0.1968550438206798,-0.06902783593326342,0.4650272803192534,0.8723949830114709,-0.4073677026922175,0.10399615225052976,0.20091217999801603,0.8330503678551217,0.7274099226561026,0.5777211846821354,-0.1496887379739672,-0.25532918317298625,0.8131016042780749,0.7414245359160614,0.5695562759245704,-0.17186825999149102,-0.2435453283535045
xgboost,1,3110e0c7,stress,3,13,16,True,False,False,0.0,0.1545164084818679,0.1545164084818679,135,68,203,fa4d5f2212deb6f3bedb138b35a880623b33023fc7c1553f1ea6e724068c1d34,0.6707768393220345,0.6707768393220345,0.0,3.281166320111723,3.281166320111723,0.0,0.6936097323844035,0.6936097323844035,0.3825708061002179,0.37505446623093686,0.37505446623093686,0.0,-0.007516339869281019,0.24661061879875784,0.21210641305744762,0.21210641305744762,0.0,-0.03450420574131022
lightgbm,1,3110e0c7,stress,3,13,16,True,False,False,0.0,0.1870084190823048,0.1870084190823048,135,68,203,fa4d5f2212deb6f3bedb138b35a880623b33023fc7c1553f1ea6e724068c1d34,0.5929091972169728,0.5929091972169728,0.0,1.9910442234890466,1.9910442234890466,0.0,0.6399806837957118,0.6399806837957118,0.36781045751633984,0.42287581699346405,0.42287581699346405,0.0,0.05506535947712421,0.22965998785670916,0.23875,0.23875,0.0,0.009090012143290832
xgboost,1,3110e0c7,relaxation,37,35,72,True,True,True,4.1984400189991895,0.01479675559792636,0.3052749330527149,118,94,212,f7c34121e39600488031e007151bb4b7abbdf90ab6c2641c3568fe3d6e7462bf,0.15191210475978137,0.2788984947951436,-0.12698639003536225,0.6298442175185774,1.1949400366003982,-0.5650958190818207,0.1337967820777264,0.28986023537484196,0.8162639740353408,0.8078795528308691,0.6831049404976559,-0.12477461233321319,-0.13315903353768488,0.8175724637681159,0.805352144216773,0.6460120313822366,-0.15934011283453642,-0.17156043238587926
lightgbm,1,3110e0c7,relaxation,37,35,72,True,True,True,2.1887353538484273,0.10076662874295185,0.3438276431554653,118,94,212,f7c34121e39600488031e007151bb4b7abbdf90ab6c2641c3568fe3d6e7462bf,0.17120435416148358,0.2579812127122574,-0.0867768585507738,0.5684417395078218,0.8804575077247623,-0.31201576821694044,0.11333630147850834,0.27671660127054054,0.7770465200144248,0.7835376848178868,0.6767039307609088,-0.10683375405697793,-0.10034258925351591,0.7761049816866279,0.7779016115730111,0.6428051001821493,-0.13509651139086176,-0.13329988150447858
xgboost,1,3110e0c7,interest,51,49,100,True,True,True,2.8580857573690306,0.05426485597959044,0.2468966697342693,130,77,207,1c52cc19f3be3879d4d55b7af6ba78d8098458963bce35cdd07bfaa9b77a1f86,0.3938620016478235,0.486910455128411,-0.09304845348058755,1.466391083732989,2.562036907148769,-1.09564582341578,0.3896481616238069,0.4909573254810435,0.5848151848151848,0.5773726273726274,0.5660839160839161,-0.01128871128871134,-0.018731268731268735,0.5172324436382483,0.4917399699635271,0.45695685969685196,-0.03478311026667513,-0.060275583941396316
lightgbm,1,3110e0c7,interest,51,49,100,True,True,True,2.3709712373370273,0.08541323793782539,0.199306143877578,130,77,207,1c52cc19f3be3879d4d55b7af6ba78d8098458963bce35cdd07bfaa9b77a1f86,0.35013914279230945,0.48224777988931744,-0.13210863709700799,1.034865174177986,1.8812516065820422,-0.8463864324040562,0.3548597483855448,0.4912805899568311,0.5561938061938062,0.512937062937063,0.5415584415584416,0.02862137862137859,-0.014635364635364634,0.5001289475535132,0.4171539961013645,0.4306681270536692,0.013514130952304693,-0.06946082049984403
xgboost,1,3110e0c7,focus,28,41,69,True,True,True,3.5573872745706874,0.02772275943647124,0.5,37,185,222,f9c03b5d4c62318fd1263b5af6ec519c3a8859d5f192852cd20660658954a74d,0.24501432425405326,0.17079336172504148,0.07422096252901178,0.9020447296413567,0.9079938296429093,-0.005949100001552576,0.24355754416083567,0.1557177151203605,0.572972972972973,0.572972972972973,0.5162162162162163,-0.05675675675675673,-0.05675675675675673,0.5546504559270516,0.5546504559270516,0.5067941100490829,-0.04785634587796872,-0.04785634587796872
lightgbm,1,3110e0c7,focus,28,41,69,True,True,True,2.5861666477014875,0.07003403518436366,0.5,37,185,222,f9c03b5d4c62318fd1263b5af6ec519c3a8859d5f192852cd20660658954a74d,0.22155794220473993,0.156432624018252,0.06512531818648792,0.6755302299138181,0.6343719122653475,0.041158317648470555,0.21127929580007404,0.1342877387055826,0.5486486486486487,0.5486486486486487,0.5054054054054054,-0.04324324324324336,-0.04324324324324336,0.5317151430523782,0.5317151430523782,0.488397020204727,-0.04331812284765124,-0.04331812284765124
xgboost,4,40009139,attention,106,27,133,True,True,True,5.025047264562996,0.006528376138327794,0.0122625079602585,42,89,131,9c374c282bbdf5979ec2317011acdc3a5779617957414e5e13ff0ef90451a6aa,0.4080310056416479,0.30849073542587135,0.09954027021577655,2.1415452485255884,1.3655435499832982,0.7760016985422902,0.40461849657408866,0.3273825961960305,0.6056714820759764,0.5870786516853932,0.5976457998929909,0.010567148207597743,-0.008025682182985494,0.5479323857986782,0.5812020460358056,0.5955993431855501,0.01439729714974447,0.04766695738687188
lightgbm,4,40009139,attention,106,27,133,True,True,True,2.2746760544151803,0.09324210843010888,0.0558568314553349,42,89,131,9c374c282bbdf5979ec2317011acdc3a5779617957414e5e13ff0ef90451a6aa,0.34067735949472333,0.253057774113006,0.08761958538171732,1.1060874941555343,0.729100103245003,0.37698739091053135,0.3097363288815408,0.26881282906916837,0.6407169609416801,0.6194489031567684,0.5688871054039594,-0.050561797752809,-0.0718298555377207,0.5785810376089373,0.6221153846153846,0.5660843021367798,-0.05603108247860478,-0.01249673547215746
xgboost,4,40009139,engagement,26,57,83,True,True,True,0.4766665704563713,0.38303957442402475,0.5785911865532398,64,104,168,1927cef6a89f14267c555a8dfd74d66d883500c754f9bd16d457c48fcd8514ac,0.08707306407286362,0.08372573530490451,0.0033473287679591096,0.27551004404731944,0.25967797657342934,0.0158320674738901,0.06743281207210132,0.03760527941719745,0.8936298076923077,0.8888221153846154,0.8876201923076923,-0.0012019230769231282,-0.006009615384615419,0.8829182408392326,0.8770311813790075,0.8817733990147782,0.004742217635770762,-0.0011448418244544012
lightgbm,4,40009139,engagement,26,57,83,True,True,True,0.41110012831441745,0.39864836037875717,0.5468576867622275,64,104,168,1927cef6a89f14267c555a8dfd74d66d883500c754f9bd16d457c48fcd8514ac,0.09077263621895414,0.08212453312874328,0.008648103090210857,0.2919078731835726,0.26702693466454336,0.024880938519029228,0.098620851383197,0.0800158113972836,0.8870192307692308,0.8725961538461539,0.8846153846153846,0.012019230769230727,-0.0024038461538462563,0.8716857610474632,0.8541666666666667,0.8811394526159002,0.02697278594923347,0.009453691568437006
xgboost,4,40009139,excitement,53,67,120,True,True,True,-3.7011635357219035,0.975900358760792,0.6061036810278893,89,67,156,87edb7cdad9e7842bfd4df2ca63bc761418964643b34240f05f140bd561b4b35,0.0475306578855241,0.11034505336763764,-0.06281439548211354,0.19171439932959702,0.38101802707543125,-0.18930362774583423,0.040071393948006184,0.1306477267282094,0.9401308066409526,0.9402146570518195,0.8376656045614623,-0.10254905249035717,-0.10246520207949028,0.9352159468438539,0.9410257487293653,0.8479532163742689,-0.09307253235509638,-0.08726273046958499
lightgbm,4,40009139,excitement,53,67,120,True,True,True,-1.952755446215646,0.875746784475221,0.5979558365620992,89,67,156,87edb7cdad9e7842bfd4df2ca63bc761418964643b34240f05f140bd561b4b35,0.042590620597625486,0.09129674738062357,-0.048706126782998085,0.16975996366181628,0.27051339268891006,-0.10075342902709378,0.0814016513256792,0.11631430045686812,0.968220694281402,0.9589132986751635,0.8451282911286265,-0.11378500754653698,-0.12309240315277548,0.9673571876961707,0.9606060606060607,0.8553961597881263,-0.10520990081793435,-0.11196102790804441
xgboost,4,40009139,stress,60,44,104,True,True,True,-2.504607515736317,0.9244641933905499,0.706661157310009,52,40,92,5169a1318cb6381b46d1ff2ffab36ed231fc8b8da1576bcf23f07942e8b9d3ec,0.17344990811332334,0.11357181943441053,0.05987808867891281,0.51774068705264,0.3547084586234529,0.16303222842918708,0.19092349232999806,0.07662219048440444,0.7634615384615384,0.8028846153846154,0.8240384615384615,0.02115384615384608,0.060576923076923084,0.7371428571428571,0.7932584269662921,0.8296927064050352,0.03643427943874311,0.09254984926217813
lightgbm,4,40009139,stress,60,44,104,True,True,True,-1.5593687184337113,0.826262749523315,0.7215970323279325,52,40,92,5169a1318cb6381b46d1ff2ffab36ed231fc8b8da1576bcf23f07942e8b9d3ec,0.1480386872448578,0.08923009489884393,0.05880859234601388,0.42816305501841295,0.30133583657824475,0.1268272184401682,0.1870417050089233,0.1123369747253364,0.773076923076923,0.8730769230769231,0.9182692307692308,0.045192307692307754,0.14519230769230784,0.748544266191325,0.8685714285714285,0.9218351741716228,0.0532637456001942,0.17329090798029778
xgboost,4,40009139,relaxation,62,37,99,True,True,True,-3.383663653217317,0.9671900647383944,0.6174693666398525,49,103,152,c58f4e33bfb99ae34dc7c9b8acc07c03d0e750157ef6010bb82ef956a05b7a29,0.13522093712005612,0.1648581692606405,-0.02963723214058439,0.4655871432391619,0.617402527633736,-0.15181538439457415,0.12129423207543846,0.1688749512907079,0.7619377848226669,0.763423816128393,0.8184069744402616,0.05498315831186851,0.05646918961759462,0.7795326349717969,0.7689969604863222,0.7746934375421102,0.0056964770557880184,-0.004839197429686748
lightgbm,4,40009139,relaxation,62,37,99,True,True,True,-2.538456933244846,0.9267942035008622,0.7230509370839451,49,103,152,c58f4e33bfb99ae34dc7c9b8acc07c03d0e750157ef6010bb82ef956a05b7a29,0.1589090722107438,0.21138153848242358,-0.052472466271679785,0.49114610663367353,0.6355471676600535,-0.14440106102637995,0.09997454384382849,0.21176561187288712,0.7007132950267486,0.7235981771349316,0.7446007529225283,0.021002575787596678,0.043887457895779636,0.7178059071729959,0.7259615384615384,0.6920366455250175,-0.0339248929365209,-0.025769261647978325
xgboost,4,40009139,interest,58,23,81,True,True,True,-0.4167448941763875,0.6027040698527831,0.4940071031451225,40,70,110,f8a3d3fb25f292cc9d465a34c0630945204414b08e040bc038a57cba30a0e4d2,0.14397035610260103,0.16605176635609145,-0.02208141025349042,0.48210352762058944,0.559345539990308,-0.07724201236971856,0.16709036958901294,0.2042758104531008,0.8464285714285714,0.8464285714285714,0.8374999999999999,-0.008928571428571508,-0.008928571428571508,0.8151881720430108,0.8151881720430108,0.7983333333333333,-0.01685483870967741,-0.01685483870967741
lightgbm,4,40009139,interest,58,23,81,True,True,True,-0.7572472572840012,0.6807557854214835,0.5062545711567529,40,70,110,f8a3d3fb25f292cc9d465a34c0630945204414b08e040bc038a57cba30a0e4d2,0.12815123783611007,0.19485587916942926,-0.06670464133331919,0.40042938282314333,0.5673052719560394,-0.16687588913289608,0.18723052576532598,0.2744701080394582,0.8535714285714285,0.8535714285714285,0.7464285714285714,-0.1071428571428571,-0.1071428571428571,0.8240000000000001,0.8240000000000001,0.6909090909090909,-0.13309090909090915,-0.13309090909090915
xgboost,4,40009139,focus,36,54,90,True,True,True,-1.0497432488992189,0.7407255928757127,0.6916025951504707,136,52,188,3bd000be8a7d6e68fe9e8d63562fef606f801abe484e86258e93eaf94a4b0738,0.13604881322298726,0.14333962406518752,-0.007290810842200263,0.49464853281848803,0.5589142238511337,-0.06426569103264562,0.11498908474327728,0.12411489243773687,0.7635746606334841,0.7169117647058824,0.7205882352941176,0.003676470588235281,-0.042986425339366474,0.7761904761904761,0.7382969414946506,0.7437048917401764,0.005407950245525761,-0.0324855844502997
lightgbm,4,40009139,focus,36,54,90,True,True,True,-0.7540081232578941,0.6800514212362341,0.6618295958037782,136,52,188,3bd000be8a7d6e68fe9e8d63562fef606f801abe484e86258e93eaf94a4b0738,0.1152148986008713,0.12384462567778845,-0.008629727076917157,0.36754745125776006,0.3984062672346545,-0.030858815976894438,0.05113371800500691,0.0799280128161641,0.7901583710407241,0.7183257918552036,0.7123868778280543,-0.0059389140271493,-0.07777149321266974,0.8041666666666667,0.744890826103047,0.7403640929064658,-0.004526733196581256,-0.06380257376020093
xgboost,3,41e2010c,attention,51,26,77,True,True,True,-2.8596217665420003,0.9458139183411914,0.729202151298523,35,79,114,4deebd60b75c3b485a5bc1a40b84999fa349398e292002670af4aedafadc8c3f,0.14249575766814063,0.18819571507080168,-0.04569995740266106,0.5104254271379386,0.5820386492228201,-0.07161322208488152,0.12669011630248606,0.18250320338472986,0.7301989150090415,0.7699819168173598,0.7750452079566004,0.005063291139240533,0.04484629294755882,0.7573435504469987,0.7827743902439024,0.7386177530298068,-0.04415663721409557,-0.018725797417191936
lightgbm,3,41e2010c,attention,51,26,77,True,True,True,-1.7174094747052493,0.8477948593246846,0.7096525436563257,35,79,114,4deebd60b75c3b485a5bc1a40b84999fa349398e292002670af4aedafadc8c3f,0.14450501985990444,0.19660152933546313,-0.05209650947555869,0.45130254637179135,0.5729660292080966,-0.12166348283630524,0.06654862367681777,0.2151165147496728,0.7079566003616636,0.730379746835443,0.7244122965641953,-0.005967450271247787,0.016455696202531622,0.7347956131605184,0.7357930842681005,0.6741822800889171,-0.06161080417918341,-0.06061333307160133
xgboost,3,41e2010c,engagement,41,62,103,True,True,True,-1.5032359013076761,0.8180566035190727,0.6457459479570389,67,42,109,fc4021f24bfe218fdd6bb47ae128b95a8bb11cb1ae773d821a1e6ba0c8ed79d6,0.11929878468877117,0.15721048613902738,-0.03791170145025621,0.4261031655774003,0.4990503078928286,-0.07294714231542831,0.10293693860263925,0.17304292439284713,0.8256929637526652,0.7498223169864962,0.755863539445629,0.006041222459132856,-0.0698294243070362,0.8256929637526652,0.7575982209043737,0.7685328185328185,0.010934597628444842,-0.05716014521984669
lightgbm,3,41e2010c,engagement,41,62,103,True,True,True,-0.5244326844264353,0.6281836906362414,0.5848654435429438,67,42,109,fc4021f24bfe218fdd6bb47ae128b95a8bb11cb1ae773d821a1e6ba0c8ed79d6,0.09911793370150439,0.1080227418161959,-0.008904808114691506,0.3197513931702843,0.32844537138029456,-0.008693978210010278,0.07229689070347659,0.09201633863134309,0.8569651741293532,0.8406183368869936,0.812366737739872,-0.02825159914712161,-0.044598436389481244,0.8553737284387439,0.8436154949784792,0.8203296703296703,-0.023285824648808906,-0.03504405810907363
xgboost,3,41e2010c,excitement,35,67,102,True,True,True,2.3580665971777464,0.08642672845651689,0.4917868669726886,37,55,92,8fa2fbda0fa25e72d849aa99a0123962a1ec669cdb74185904bc440134749548,0.1468043556494872,0.08092425770367133,0.06588009794581588,0.6319646782083588,0.3004033905644805,0.33156128764387827,0.18209884299990928,0.09998195910132912,0.8545454545454545,0.8545454545454545,0.9272727272727272,0.07272727272727275,0.07272727272727275,0.8260047281323877,0.8260047281323877,0.9120038259206121,0.08599909778822445,0.08599909778822445
lightgbm,3,41e2010c,excitement,35,67,102,True,True,True,1.4737548272324852,0.18637256947214415,0.4608731175833303,37,55,92,8fa2fbda0fa25e72d849aa99a0123962a1ec669cdb74185904bc440134749548,0.11875557799750204,0.04735491036342209,0.07140066763407996,0.3544143515985865,0.16740410285256777,0.1870102487460187,0.1825613296493013,0.10209302043274966,0.8545454545454545,0.8636363636363636,0.9363636363636363,0.07272727272727264,0.08181818181818179,0.8260047281323877,0.836782968657599,0.9228095409325183,0.08602657227491928,0.09680481280013065
xgboost,3,41e2010c,stress,45,105,150,True,True,True,5.621544272859305,0.003605997715039544,0.0392921687453053,46,102,148,ec6c9d5a2b1c730db4dae03fdc9ca4b0177f79d47aae83e0d4f8e7eaa8598c28,0.32393410445896753,0.1276200845292727,0.19631401992969483,1.2410800665572783,0.44121731454818186,0.7998627520090964,0.38140343166240787,0.10888745550699011,0.7107843137254902,0.8111679454390452,0.763000852514919,-0.04816709292412624,0.05221653878942878,0.6011874857273349,0.781323877068558,0.7875598086124402,0.006235931543882245,0.1863723228851053
lightgbm,3,41e2010c,stress,45,105,150,True,True,True,3.494012418667319,0.0294830765270343,0.0780124295724144,46,102,148,ec6c9d5a2b1c730db4dae03fdc9ca4b0177f79d47aae83e0d4f8e7eaa8598c28,0.33223447036450465,0.12435521039977139,0.20787925996473328,0.9842312981694703,0.3753063123475226,0.6089249858219477,0.409733816646004,0.0992893939348339,0.6666666666666666,0.8552855924978687,0.6820119352088662,-0.17327365728900257,0.01534526854219953,0.5375,0.8406399015536071,0.7006321112515803,-0.1400077903020268,0.16313211125158034
xgboost,3,41e2010c,relaxation,23,41,64,True,True,True,5.852423328037567,0.00286469859230929,0.0478143260261276,54,45,99,fa90f03bec54ece536d8b20eeb1e6864b2aa4cb69231f93bc86789bf5199509c,0.29209374605762156,0.1275479023640662,0.16454584369355535,1.4280507336017685,0.42787431010376914,1.0001764234979993,0.32148735801891953,0.1161871734890118,0.6111111111111112,0.7722222222222221,0.8222222222222222,0.050000000000000044,0.21111111111111103,0.5594405594405594,0.7746341463414634,0.8247787610619469,0.05014461472048348,0.26533820162138755
lightgbm,3,41e2010c,relaxation,23,41,64,True,True,True,3.385816403050618,0.03274168976040906,0.1069367519725125,54,45,99,fa90f03bec54ece536d8b20eeb1e6864b2aa4cb69231f93bc86789bf5199509c,0.27127491908173057,0.10784453735028332,0.16343038173144725,0.9011307614441284,0.3752965786739621,0.5258341827701662,0.3128040474009268,0.08321712942799563,0.6129629629629629,0.7833333333333333,0.8425925925925926,0.059259259259259234,0.22962962962962963,0.5688689809630458,0.7864538395168248,0.8453930244664237,0.05893918494959893,0.2765240435033779
xgboost,3,41e2010c,interest,88,54,142,True,True,True,0.9387446189033306,0.2811539934494814,0.4473533853888511,76,65,141,f9ea67b641ddf272496982a0ec76f7fb7cdf3d4e79a67b662efda1842c46de9c,0.1371283774066875,0.10558704059397368,0.03154133681271383,0.4700202893089239,0.36790191371264996,0.10211837559627396,0.15217187502028223,0.08139621923362826,0.7901821862348178,0.8055668016194333,0.8671052631578948,0.06153846153846154,0.07692307692307698,0.7926470588235295,0.8085839598997493,0.8699795081967212,0.061395548296971914,0.07733244937319173
lightgbm,3,41e2010c,interest,88,54,142,True,True,True,0.106689051673404,0.4733530081892498,0.4534080361175599,76,65,141,f9ea67b641ddf272496982a0ec76f7fb7cdf3d4e79a67b662efda1842c46de9c,0.10412532190535068,0.09933950445353688,0.0047858174518137925,0.3340211560891504,0.3219409910829842,0.01208016500616621,0.11873014894352463,0.10771375313105211,0.8176113360323887,0.8494939271255061,0.8418016194331983,-0.007692307692307776,0.024190283400809642,0.8211416490486259,0.8535521395928541,0.8458214006769071,-0.007730738915947,0.024679751628281288
xgboost,3,41e2010c,focus,31,80,111,True,True,True,-1.0153926639518773,0.7340741752139995,0.8046050667762756,17,80,97,5f871daa7304d5d145fa7ff4c6bae42cf98d79e3a49accc82e3120b4c68f852b,0.08803955445263766,0.0950217144245642,-0.006982159971926541,0.3143536105690828,0.312696029533476,0.0016575810356067588,0.07358591978620628,0.10438278060957722,0.7290441176470588,0.8029411764705883,0.7147058823529412,-0.08823529411764708,-0.014338235294117596,0.7779304029304029,0.782923050438974,0.7147058823529412,-0.06821716808603284,-0.06322452057746175
lightgbm,3,41e2010c,focus,31,80,111,True,True,True,-0.8332763263473242,0.6970472457995572,0.8324806404360805,17,80,97,5f871daa7304d5d145fa7ff4c6bae42cf98d79e3a49accc82e3120b4c68f852b,0.0974316714166752,0.10381316986513278,-0.006381498448457576,0.32773272641223017,0.34922719809465785,-0.021494471682427685,0.04748149366609301,0.09453214690135683,0.6113970588235295,0.7529411764705882,0.7628676470588236,0.00992647058823537,0.15147058823529413,0.6411205073995772,0.6961968680089485,0.775462962962963,0.07926609495401449,0.13434245556338587
