model,outer_fold,pm,subject_id,budget_seconds,budget_role,strategy,strategy_role,budget_fully_available,calibration_low,calibration_high,calibration_extreme,calibration_class_eligible,adaptation_applied,adaptation_reason,personalized_threshold,evaluation_low,evaluation_high,evaluation_extreme,evaluation_sample_hash,zero_shot_balanced_accuracy,personalized_balanced_accuracy,delta_balanced_accuracy,zero_shot_macro_f1,personalized_macro_f1,delta_macro_f1,zero_shot_low_recall,personalized_low_recall,delta_low_recall,zero_shot_high_recall,personalized_high_recall,delta_high_recall,zero_shot_precision,personalized_precision,delta_precision,zero_shot_accuracy,personalized_accuracy,delta_accuracy,zero_shot_roc_auc,zero_shot_pr_auc,median_probability_low,median_probability_high,calibration_balanced_accuracy_at_threshold,threshold_candidate_count
lightgbm,2,attention,6030f0fd,300,primary,empirical_balanced_accuracy,sensitivity,True,19,0,19,False,False,ineligible_zero_shot_fallback,0.5,117,219,336,eab82cbdde39c355cd8913636c9b77fe8a29864308cd03ce3ea671c48817444b,0.6207704015923194,0.6207704015923194,0.0,0.5155010814708003,0.5155010814708003,0.0,0.9401709401709402,0.9401709401709402,0.0,0.3013698630136986,0.3013698630136986,0.0,0.661180269805719,0.661180269805719,0.0,0.5238095238095238,0.5238095238095238,0.0,0.8831128283183077,0.9073653340328878,,,,
xgboost,2,engagement,6030f0fd,60,exploratory,median_midpoint,primary,True,0,6,6,False,False,ineligible_zero_shot_fallback,0.5,111,162,273,9586ac15784a82bebd6f0052da3dac7e59b83629fe36d64fc96c8442aa7b9270,0.756006006006006,0.756006006006006,0.0,0.7657498983877523,0.7657498983877523,0.0,0.5675675675675675,0.5675675675675675,0.0,0.9444444444444444,0.9444444444444444,0.0,0.8180970149253731,0.8180970149253731,0.0,0.7912087912087912,0.7912087912087912,0.0,0.8147035924813703,0.8542251086625274,,,,
xgboost,2,engagement,6030f0fd,60,exploratory,empirical_balanced_accuracy,sensitivity,True,0,6,6,False,False,ineligible_zero_shot_fallback,0.5,111,162,273,9586ac15784a82bebd6f0052da3dac7e59b83629fe36d64fc96c8442aa7b9270,0.756006006006006,0.756006006006006,0.0,0.7657498983877523,0.7657498983877523,0.0,0.5675675675675675,0.5675675675675675,0.0,0.9444444444444444,0.9444444444444444,0.0,0.8180970149253731,0.8180970149253731,0.0,0.7912087912087912,0.7912087912087912,0.0,0.8147035924813703,0.8542251086625274,,,,
xgboost,2,engagement,6030f0fd,120,secondary,median_midpoint,primary,True,0,12,12,False,False,ineligible_zero_shot_fallback,0.5,111,162,273,9586ac15784a82bebd6f0052da3dac7e59b83629fe36d64fc96c8442aa7b9270,0.756006006006006,0.756006006006006,0.0,0.7657498983877523,0.7657498983877523,0.0,0.5675675675675675,0.5675675675675675,0.0,0.9444444444444444,0.9444444444444444,0.0,0.8180970149253731,0.8180970149253731,0.0,0.7912087912087912,0.7912087912087912,0.0,0.8147035924813703,0.8542251086625274,,,,
xgboost,2,engagement,6030f0fd,120,secondary,empirical_balanced_accuracy,sensitivity,True,0,12,12,False,False,ineligible_zero_shot_fallback,0.5,111,162,273,9586ac15784a82bebd6f0052da3dac7e59b83629fe36d64fc96c8442aa7b9270,0.756006006006006,0.756006006006006,0.0,0.7657498983877523,0.7657498983877523,0.0,0.5675675675675675,0.5675675675675675,0.0,0.9444444444444444,0.9444444444444444,0.0,0.8180970149253731,0.8180970149253731,0.0,0.7912087912087912,0.7912087912087912,0.0,0.8147035924813703,0.8542251086625274,,,,
xgboost,2,engagement,6030f0fd,300,primary,median_midpoint,primary,True,1,24,25,False,False,ineligible_zero_shot_fallback,0.5,111,162,273,9586ac15784a82bebd6f0052da3dac7e59b83629fe36d64fc96c8442aa7b9270,0.756006006006006,0.756006006006006,0.0,0.7657498983877523,0.7657498983877523,0.0,0.5675675675675675,0.5675675675675675,0.0,0.9444444444444444,0.9444444444444444,0.0,0.8180970149253731,0.8180970149253731,0.0,0.7912087912087912,0.7912087912087912,0.0,0.8147035924813703,0.8542251086625274,,,,
xgboost,2,engagement,6030f0fd,300,primary,empirical_balanced_accuracy,sensitivity,True,1,24,25,False,False,ineligible_zero_shot_fallback,0.5,111,162,273,9586ac15784a82bebd6f0052da3dac7e59b83629fe36d64fc96c8442aa7b9270,0.756006006006006,0.756006006006006,0.0,0.7657498983877523,0.7657498983877523,0.0,0.5675675675675675,0.5675675675675675,0.0,0.9444444444444444,0.9444444444444444,0.0,0.8180970149253731,0.8180970149253731,0.0,0.7912087912087912,0.7912087912087912,0.0,0.8147035924813703,0.8542251086625274,,,,
lightgbm,2,engagement,6030f0fd,60,exploratory,median_midpoint,primary,True,0,6,6,False,False,ineligible_zero_shot_fallback,0.5,111,162,273,9586ac15784a82bebd6f0052da3dac7e59b83629fe36d64fc96c8442aa7b9270,0.7413246579913246,0.7413246579913246,0.0,0.7503912969362612,0.7503912969362612,0.0,0.5135135135135135,0.5135135135135135,0.0,0.9691358024691358,0.9691358024691358,0.0,0.8317153340467818,0.8317153340467818,0.0,0.7838827838827839,0.7838827838827839,0.0,0.849683016349683,0.8613822432519382,,,,
lightgbm,2,engagement,6030f0fd,60,exploratory,empirical_balanced_accuracy,sensitivity,True,0,6,6,False,False,ineligible_zero_shot_fallback,0.5,111,162,273,9586ac15784a82bebd6f0052da3dac7e59b83629fe36d64fc96c8442aa7b9270,0.7413246579913246,0.7413246579913246,0.0,0.7503912969362612,0.7503912969362612,0.0,0.5135135135135135,0.5135135135135135,0.0,0.9691358024691358,0.9691358024691358,0.0,0.8317153340467818,0.8317153340467818,0.0,0.7838827838827839,0.7838827838827839,0.0,0.849683016349683,0.8613822432519382,,,,
lightgbm,2,engagement,6030f0fd,120,secondary,median_midpoint,primary,True,0,12,12,False,False,ineligible_zero_shot_fallback,0.5,111,162,273,9586ac15784a82bebd6f0052da3dac7e59b83629fe36d64fc96c8442aa7b9270,0.7413246579913246,0.7413246579913246,0.0,0.7503912969362612,0.7503912969362612,0.0,0.5135135135135135,0.5135135135135135,0.0,0.9691358024691358,0.9691358024691358,0.0,0.8317153340467818,0.8317153340467818,0.0,0.7838827838827839,0.7838827838827839,0.0,0.849683016349683,0.8613822432519382,,,,
lightgbm,2,engagement,6030f0fd,120,secondary,empirical_balanced_accuracy,sensitivity,True,0,12,12,False,False,ineligible_zero_shot_fallback,0.5,111,162,273,9586ac15784a82bebd6f0052da3dac7e59b83629fe36d64fc96c8442aa7b9270,0.7413246579913246,0.7413246579913246,0.0,0.7503912969362612,0.7503912969362612,0.0,0.5135135135135135,0.5135135135135135,0.0,0.9691358024691358,0.9691358024691358,0.0,0.8317153340467818,0.8317153340467818,0.0,0.7838827838827839,0.7838827838827839,0.0,0.849683016349683,0.8613822432519382,,,,
lightgbm,2,engagement,6030f0fd,300,primary,median_midpoint,primary,True,1,24,25,False,False,ineligible_zero_shot_fallback,0.5,111,162,273,9586ac15784a82bebd6f0052da3dac7e59b83629fe36d64fc96c8442aa7b9270,0.7413246579913246,0.7413246579913246,0.0,0.7503912969362612,0.7503912969362612,0.0,0.5135135135135135,0.5135135135135135,0.0,0.9691358024691358,0.9691358024691358,0.0,0.8317153340467818,0.8317153340467818,0.0,0.7838827838827839,0.7838827838827839,0.0,0.849683016349683,0.8613822432519382,,,,
lightgbm,2,engagement,6030f0fd,300,primary,empirical_balanced_accuracy,sensitivity,True,1,24,25,False,False,ineligible_zero_shot_fallback,0.5,111,162,273,9586ac15784a82bebd6f0052da3dac7e59b83629fe36d64fc96c8442aa7b9270,0.7413246579913246,0.7413246579913246,0.0,0.7503912969362612,0.7503912969362612,0.0,0.5135135135135135,0.5135135135135135,0.0,0.9691358024691358,0.9691358024691358,0.0,0.8317153340467818,0.8317153340467818,0.0,0.7838827838827839,0.7838827838827839,0.0,0.849683016349683,0.8613822432519382,,,,
xgboost,2,excitement,6030f0fd,60,exploratory,median_midpoint,primary,True,3,1,4,False,False,ineligible_zero_shot_fallback,0.5,189,92,281,54b9f0326edaf209941a9513ce96236c54705f985cbfb24374bae9eaa70c742d,0.8925983436853002,0.8925983436853002,0.0,0.8850002116820254,0.8850002116820254,0.0,0.9047619047619048,0.9047619047619048,0.0,0.8804347826086957,0.8804347826086957,0.0,0.8788711288711288,0.8788711288711288,0.0,0.896797153024911,0.896797153024911,0.0,0.9487577639751552,0.9353236974628838,,,,
